time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:35:18.875	26.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.187000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.638710	0.348053	0.007685	1	
211105 14:35:18.975	26.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.187000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.811781	0.504346	0.007570	1	
211105 14:35:19.075	27.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.187000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.845597	0.166525	0.007528	1	
211105 14:35:19.175	27.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.417000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.618858	0.256933	0.007822	1	
211105 14:35:19.275	27.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.417000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.594208	0.391876	0.007760	1	
211105 14:35:19.375	27.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.417000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.653929	0.231342	0.007934	1	
211105 14:35:19.475	27.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.673000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.824241	0.338043	0.008223	1	
211105 14:35:19.575	27.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.673000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.936419	0.405803	0.008157	1	
211105 14:35:19.675	27.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.673000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.614177	0.664555	0.007709	1	
211105 14:35:19.775	27.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.929000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.579000	1.187690	0.008101	1	
211105 14:35:19.875	27.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.929000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.512008	0.612451	0.008060	1	
211105 14:35:19.975	27.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-8.929000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.707516	0.265104	0.008052	1	
211105 14:35:20.075	28.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.160000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.813135	0.688361	0.008252	1	
211105 14:35:20.175	28.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.160000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.732309	0.831749	0.008477	1	
211105 14:35:20.275	28.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.160000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.792479	0.726601	0.008043	1	
211105 14:35:20.375	28.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.416000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.575776	0.623199	0.008049	1	
211105 14:35:20.475	28.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.416000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.708202	0.388010	0.008183	1	
211105 14:35:20.575	28.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.416000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.809433	0.210014	0.007875	1	
211105 14:35:20.675	28.689	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.672000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.639006	0.268980	0.007939	1	
211105 14:35:20.775	28.789	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.672000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.575526	0.279027	0.007866	1	
211105 14:35:20.875	28.889	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.672000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.549828	0.255271	0.007891	1	
211105 14:35:20.975	28.989	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.672000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.741837	0.258865	0.007824	1	
211105 14:35:21.075	29.089	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.928000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.786357	0.203667	0.007944	1	
211105 14:35:21.175	29.189	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.928000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.714128	1.536609	0.007819	1	
211105 14:35:21.275	29.289	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-9.928000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.712889	1.134251	0.008150	1	
211105 14:35:21.375	29.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.184000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.706936	0.993240	0.007839	1	
211105 14:35:21.475	29.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.184000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.805019	0.821224	0.007721	1	
211105 14:35:21.575	29.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.184000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.718689	0.431373	0.007638	1	
211105 14:35:21.675	29.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.440000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.484920	0.331024	0.008308	1	
211105 14:35:21.775	29.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.440000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.611015	0.514891	0.008016	1	
211105 14:35:21.875	29.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.440000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.762832	1.197923	0.007790	1	
211105 14:35:21.975	29.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.671000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.903748	0.988991	0.007725	1	
211105 14:35:22.075	30.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.671000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.779095	0.492851	0.007748	1	
211105 14:35:22.175	30.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.671000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.578419	0.228924	0.007879	1	
211105 14:35:22.275	30.289	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.952000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.590077	0.373067	0.008313	1	
211105 14:35:22.375	30.389	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.952000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.712479	0.630558	0.007899	1	
211105 14:35:22.475	30.489	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-10.952000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.748512	1.368839	0.007887	1	
211105 14:35:22.575	30.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.183000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.744450	1.018190	0.008019	1	
211105 14:35:22.675	30.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.183000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.643530	0.302021	0.007821	1	
211105 14:35:22.775	30.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.183000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.599736	0.503344	0.007404	1	
211105 14:35:22.875	30.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.413000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.745803	0.642271	0.007496	1	
211105 14:35:22.975	30.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.413000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.759645	0.615935	0.007618	1	
211105 14:35:23.075	31.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.413000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.734570	0.581413	0.007435	1	
211105 14:35:23.175	31.189	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.669000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.581299	0.711717	0.008027	1	
211105 14:35:23.275	31.289	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.669000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.622436	0.501967	0.008139	1	
211105 14:35:23.375	31.389	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.669000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.782170	0.305089	0.007772	1	
211105 14:35:23.475	31.489	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.926000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.670977	0.192454	0.007975	1	
211105 14:35:23.575	31.589	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.926000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.821384	0.428824	0.008286	1	
211105 14:35:23.675	31.689	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.926000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.635778	0.973389	0.007744	1	
211105 14:35:23.775	31.789	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-11.926000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.770530	0.645371	0.007891	1	
211105 14:35:23.875	31.889	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.156000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.778909	0.367589	0.008198	1	
211105 14:35:23.975	31.989	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.156000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.675257	0.245110	0.008148	1	
211105 14:35:24.075	32.089	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.156000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.652859	0.757704	0.007564	1	
211105 14:35:24.175	32.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.438000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.526216	0.792670	0.007933	1	
211105 14:35:24.275	32.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.438000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.880171	0.843970	0.007756	1	
211105 14:35:24.375	32.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.438000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.860771	0.644231	0.007687	1	
211105 14:35:24.475	32.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.719000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.692402	0.556873	0.007500	1	
211105 14:35:24.575	32.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.719000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.713103	0.247544	0.007271	1	
211105 14:35:24.675	32.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.719000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.608498	0.582301	0.007151	1	
211105 14:35:24.775	32.789	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.950000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.791775	0.587398	0.007449	1	
211105 14:35:24.875	32.889	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.950000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.770155	0.427468	0.007082	1	
211105 14:35:24.975	32.989	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-12.950000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.674446	0.235614	0.007361	1	
211105 14:35:25.075	33.089	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.206000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.687949	0.285154	0.007543	1	
211105 14:35:25.175	33.189	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.206000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.556651	0.572368	0.007413	1	
211105 14:35:25.275	33.289	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.206000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.854026	0.473947	0.007555	1	
211105 14:35:25.375	33.389	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.206000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.772319	0.480912	0.007775	1	
211105 14:35:25.475	33.489	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.437000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.764862	0.489379	0.008162	1	
211105 14:35:25.575	33.589	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.437000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.685109	0.310364	0.007859	1	
211105 14:35:25.675	33.689	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.437000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.614969	0.203480	0.007755	1	
211105 14:35:25.775	33.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.693000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.794958	0.359810	0.007628	1	
211105 14:35:25.875	33.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.693000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.728274	0.484465	0.007838	1	
211105 14:35:25.975	33.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.693000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.715674	0.475345	0.008089	1	
211105 14:35:26.075	34.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.949000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.569695	0.407747	0.008023	1	
211105 14:35:26.175	34.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.949000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.690132	0.319099	0.007512	1	
211105 14:35:26.275	34.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-13.949000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.830660	0.592091	0.008007	1	
211105 14:35:26.375	34.389	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.179000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.819431	0.278200	0.008295	1	
211105 14:35:26.475	34.489	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.179000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.645540	0.230762	0.007802	1	
211105 14:35:26.575	34.589	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.179000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.614951	0.192277	0.007957	1	
211105 14:35:26.675	34.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.435000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.725473	0.321420	0.008285	1	
211105 14:35:26.775	34.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.435000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.573583	0.571743	0.007761	1	
211105 14:35:26.875	34.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.435000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	7.229039	0.700604	0.008155	1	
211105 14:35:26.975	34.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.666000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.962990	0.418543	0.008402	1	
211105 14:35:27.075	35.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.666000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.819161	0.245535	0.008496	1	
211105 14:35:27.175	35.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.666000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.665060	0.268230	0.008237	1	
211105 14:35:27.275	35.289	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.948000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.613565	0.184176	0.008633	1	
211105 14:35:27.375	35.389	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.948000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.412484	0.401502	0.008196	1	
211105 14:35:27.475	35.489	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-14.948000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.509547	0.257547	0.007934	1	
211105 14:35:27.575	35.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.178000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.515522	0.232604	0.008543	1	
211105 14:35:27.675	35.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.178000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.422101	0.214616	0.008503	1	
211105 14:35:27.775	35.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.178000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.426102	0.406367	0.007803	1	
211105 14:35:27.875	35.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.460000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.470629	0.278539	0.008046	1	
211105 14:35:27.975	35.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.460000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.432930	0.228088	0.008147	1	
211105 14:35:28.075	36.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.460000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.316280	0.337806	0.007460	1	
211105 14:35:28.175	36.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.460000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.456340	0.230767	0.007817	1	
211105 14:35:28.275	36.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.716000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.400955	0.251137	0.007091	1	
211105 14:35:28.375	36.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.716000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.414039	0.171227	0.007132	1	
211105 14:35:28.475	36.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.716000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.465613	0.207554	0.007182	1	
211105 14:35:28.575	36.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.972000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.426427	0.487837	0.007099	1	
211105 14:35:28.675	36.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.972000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.427935	0.199533	0.007176	1	
211105 14:35:28.775	36.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-15.972000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.470442	0.573048	0.007196	1	
211105 14:35:28.875	36.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.254000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.470931	0.445277	0.007446	1	
211105 14:35:28.975	36.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.254000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.396942	0.251088	0.006925	1	
211105 14:35:29.075	37.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.254000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.520776	0.456187	0.007068	1	
211105 14:35:29.175	37.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.254000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.418609	0.334072	0.007717	1	
211105 14:35:29.275	37.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.510000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.456036	0.724897	0.007429	1	
211105 14:35:29.375	37.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.510000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.514262	0.394785	0.006880	1	
211105 14:35:29.475	37.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.510000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.503817	0.215994	0.007061	1	
211105 14:35:29.575	37.589	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.792000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.396210	0.585593	0.007556	1	
211105 14:35:29.675	37.689	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.792000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.478009	0.804379	0.007037	1	
211105 14:35:29.775	37.789	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.792000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.508820	0.414683	0.007482	1	
211105 14:35:29.875	37.889	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-16.792000	0.000000	8.000000	101.000000	1.000000	10.000000	3.000000	0.000000	0.000000	0.000000	6.368729	0.354283	0.007370	1	
211105 14:35:29.975	37.989	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.048000	0.000000	8.000000	101.000000	1.000000	10.000000	2.000000	0.000000	0.000000	0.000000	6.468986	0.225521	0.006920	1	
211105 14:35:30.075	38.089	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.048000	0.000000	8.000000	101.000000	1.000000	10.000000	2.000000	0.000000	0.000000	0.000000	6.506848	0.204144	0.007124	1	
211105 14:35:30.175	38.189	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.048000	0.000000	8.000000	101.000000	1.000000	10.000000	2.000000	0.000000	0.000000	0.000000	6.523665	0.371226	0.007305	1	
211105 14:35:30.275	38.289	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.329000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.419549	0.456525	0.006931	1	
211105 14:35:30.375	38.389	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.329000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.569039	0.192914	0.006837	1	
211105 14:35:30.475	38.489	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.329000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.473238	0.161156	0.007028	1	
211105 14:35:30.575	38.589	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.560000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.397686	0.307492	0.007180	1	
211105 14:35:30.675	38.689	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.560000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.489039	0.300441	0.006930	1	
211105 14:35:30.775	38.789	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.560000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.422108	0.228449	0.007315	1	
211105 14:35:30.875	38.889	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.816000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.453846	0.301055	0.007192	1	
211105 14:35:30.975	38.989	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.816000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.399688	0.146110	0.006983	1	
211105 14:35:31.075	39.089	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.816000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.499504	0.178671	0.007463	1	
211105 14:35:31.175	39.189	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-17.816000	0.000000	8.000000	101.000000	1.000000	10.000000	1.000000	0.000000	0.000000	0.000000	6.506478	0.175064	0.007451	1	
