time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:56:23.675	207.018	700.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.324000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.315365	0.510876	0.008581	1	
211105 14:56:23.775	207.118	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.622000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.573333	0.253503	0.008921	1	
211105 14:56:23.875	207.218	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.622000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.560045	0.268679	0.008324	1	
211105 14:56:23.975	207.318	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.622000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.390522	0.460951	0.008388	1	
211105 14:56:24.075	207.418	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.891000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.467742	0.809304	0.008308	1	
211105 14:56:24.175	207.518	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.891000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.425360	0.906735	0.008270	1	
211105 14:56:24.275	207.618	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-18.891000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.349668	0.671806	0.007990	1	
211105 14:56:24.375	207.718	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.189000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.666816	0.185643	0.008717	1	
211105 14:56:24.475	207.818	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.189000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.458555	0.134038	0.008349	1	
211105 14:56:24.575	207.918	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.189000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.340181	0.350913	0.008975	1	
211105 14:56:24.675	208.018	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.487000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.574843	0.346566	0.008923	1	
211105 14:56:24.775	208.118	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.487000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.401267	0.346234	0.008754	1	
211105 14:56:24.875	208.218	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.487000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.385022	0.346558	0.008903	1	
211105 14:56:24.975	208.318	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.786000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.715108	0.293482	0.008621	1	
211105 14:56:25.075	208.418	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.786000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.345609	0.358228	0.008663	1	
211105 14:56:25.175	208.518	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-19.786000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.425326	0.594620	0.009014	1	
211105 14:56:25.275	208.618	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.054000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.628846	0.551940	0.008777	1	
211105 14:56:25.375	208.718	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.054000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.270839	0.349784	0.009032	1	
211105 14:56:25.475	208.818	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.054000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.516280	0.186533	0.008749	1	
211105 14:56:25.575	208.918	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.353000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.602404	0.189112	0.008808	1	
211105 14:56:25.675	209.018	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.353000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.314115	0.540213	0.009379	1	
211105 14:56:25.775	209.118	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.353000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.510787	0.531390	0.008736	1	
211105 14:56:25.875	209.218	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.651000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.563450	0.316365	0.009134	1	
211105 14:56:25.975	209.318	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.651000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.338692	0.312255	0.009007	1	
211105 14:56:26.075	209.418	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.651000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.582603	0.352313	0.009258	1	
211105 14:56:26.175	209.518	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.920000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.479719	0.418262	0.009572	1	
211105 14:56:26.275	209.618	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.920000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.369035	0.376735	0.009585	1	
211105 14:56:26.375	209.718	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.920000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.667317	0.312869	0.009044	1	
211105 14:56:26.475	209.818	699.000000	700.000000	56.000000	8.000000	G01	44.918000	-20.920000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.354958	0.269216	0.009324	1	
211105 14:56:26.575	209.918	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.218000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.368007	0.507963	0.009377	1	
211105 14:56:26.675	210.018	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.218000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.565871	0.475010	0.009908	1	
211105 14:56:26.775	210.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.218000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.466618	0.422684	0.010018	1	
211105 14:56:26.875	210.218	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.487000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.568713	0.128735	0.009754	1	
211105 14:56:26.975	210.318	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.487000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.507458	0.156102	0.010054	1	
211105 14:56:27.075	210.418	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.487000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.397891	0.286827	0.009600	1	
211105 14:56:27.175	210.518	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.755000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.481478	0.321043	0.009665	1	
211105 14:56:27.275	210.618	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.755000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.549329	0.285895	0.009902	1	
211105 14:56:27.375	210.718	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-21.755000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.389174	0.257082	0.009219	1	
211105 14:56:27.475	210.818	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.083000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.527751	0.165647	0.009827	1	
211105 14:56:27.575	210.918	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.083000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.551507	0.248662	0.009839	1	
211105 14:56:27.675	211.018	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.083000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.412273	0.248463	0.009602	1	
211105 14:56:27.775	211.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.382000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.536256	0.221941	0.010001	1	
211105 14:56:27.875	211.218	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.382000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.474050	0.334854	0.009697	1	
211105 14:56:27.975	211.318	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.382000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.405267	0.162474	0.010041	1	
211105 14:56:28.075	211.418	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.680000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.550168	0.154287	0.010306	1	
211105 14:56:28.175	211.518	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.680000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.539195	0.182743	0.010165	1	
211105 14:56:28.275	211.618	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.680000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.365147	0.247910	0.009819	1	
211105 14:56:28.375	211.718	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.949000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.559430	0.299546	0.010147	1	
211105 14:56:28.475	211.818	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.949000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.468247	0.569484	0.009979	1	
211105 14:56:28.575	211.918	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-22.949000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.308788	0.313105	0.010475	1	
211105 14:56:28.675	212.018	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.247000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.558541	0.448542	0.010129	1	
211105 14:56:28.775	212.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.247000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.437514	0.819766	0.010208	1	
211105 14:56:28.875	212.218	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.247000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.451182	0.676452	0.010143	1	
211105 14:56:28.975	212.318	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.247000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.489870	0.592637	0.009719	1	
211105 14:56:29.075	212.418	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.546000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.387125	0.432405	0.009853	1	
211105 14:56:29.175	212.518	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.546000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.452668	0.251421	0.010282	1	
211105 14:56:29.275	212.618	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.546000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.604894	0.219177	0.009925	1	
211105 14:56:29.375	212.718	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.844000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.363681	0.439199	0.009795	1	
211105 14:56:29.475	212.818	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.844000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.471764	0.858508	0.010621	1	
211105 14:56:29.575	212.918	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-23.844000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.587293	0.574469	0.010087	1	
211105 14:56:29.675	213.018	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.142000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.286349	0.485594	0.010081	1	
211105 14:56:29.775	213.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.142000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.582848	0.184730	0.010050	1	
211105 14:56:29.875	213.218	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.142000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.494216	0.123079	0.010530	1	
211105 14:56:29.975	213.318	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.500000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.465007	0.126743	0.010155	1	
211105 14:56:30.075	213.418	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.500000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.679151	0.234556	0.010034	1	
211105 14:56:30.175	213.518	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.500000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.356411	0.217423	0.010340	1	
211105 14:56:30.275	213.618	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.500000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.329077	0.284873	0.009992	1	
211105 14:56:30.375	213.718	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.829000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.580295	0.325229	0.010273	1	
211105 14:56:30.475	213.818	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.829000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.435974	0.212525	0.010181	1	
211105 14:56:30.575	213.918	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-24.829000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.521708	0.246234	0.010130	1	
211105 14:56:30.675	214.018	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.097000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.551311	0.354457	0.009781	1	
211105 14:56:30.775	214.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.097000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.342027	0.452276	0.009853	1	
211105 14:56:30.875	214.218	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.097000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.451899	0.308567	0.009906	1	
211105 14:56:30.975	214.318	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.366000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.500439	0.228260	0.010187	1	
211105 14:56:31.075	214.418	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.366000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.397835	0.227867	0.009656	1	
211105 14:56:31.175	214.518	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.366000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.617766	0.340966	0.010071	1	
211105 14:56:31.275	214.618	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.664000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.497358	0.268686	0.010071	1	
211105 14:56:31.375	214.718	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.664000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.423737	0.581496	0.009959	1	
211105 14:56:31.475	214.818	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.664000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.383488	0.429373	0.010647	1	
211105 14:56:31.575	214.918	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.933000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.486973	0.220832	0.010397	1	
211105 14:56:31.675	215.018	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.933000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.495862	0.225344	0.010285	1	
211105 14:56:31.775	215.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.933000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.596397	0.396325	0.010627	1	
211105 14:56:31.875	215.218	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-25.933000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.435011	0.522335	0.009585	1	
211105 14:56:31.975	215.318	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.231000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.414139	0.340214	0.010158	1	
211105 14:56:32.075	215.418	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.231000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.476343	0.338628	0.010410	1	
211105 14:56:32.175	215.518	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.231000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.398072	0.511379	0.010249	1	
211105 14:56:32.275	215.618	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.530000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.559749	0.676905	0.010087	1	
211105 14:56:32.375	215.718	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.530000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.572573	0.628048	0.010549	1	
211105 14:56:32.475	215.818	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.530000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.445387	0.226243	0.010042	1	
211105 14:56:32.575	215.918	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.858000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.434936	0.499418	0.010428	1	
211105 14:56:32.675	216.018	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.858000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.488634	0.505630	0.010256	1	
211105 14:56:32.775	216.118	699.000000	700.000000	56.000000	8.000000	G01	44.917000	-26.858000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.410335	0.171596	0.010413	1	
211105 14:56:32.875	216.218	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-27.186000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.627684	0.444610	0.010169	1	
211105 14:56:32.975	216.318	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-27.186000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.650260	0.403212	0.009962	1	
211105 14:56:33.075	216.418	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-27.186000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.289780	0.168591	0.010012	1	
211105 14:56:33.175	216.518	700.000000	700.000000	56.000000	8.000000	G01	44.917000	-27.186000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.455952	0.208888	0.010372	1	
211105 14:56:33.275	216.618	700.000000	700.000000	56.000000	8.000000	G01	44.916000	-27.455000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.469515	0.513596	0.009868	1	
211105 14:56:33.375	216.718	700.000000	700.000000	56.000000	8.000000	G01	44.916000	-27.455000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.351093	0.424373	0.009694	1	
211105 14:56:33.475	216.818	700.000000	700.000000	56.000000	8.000000	G01	44.916000	-27.753000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.678726	0.415360	0.010124	1	
211105 14:56:33.575	216.918	700.000000	700.000000	56.000000	8.000000	G01	44.916000	-27.753000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.535622	0.171085	0.009308	1	
211105 14:56:33.675	217.018	700.000000	700.000000	56.000000	8.000000	G01	44.916000	-27.753000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.377998	0.185741	0.009531	1	
211105 14:56:33.775	217.118	700.000000	700.000000	56.000000	8.000000	G01	44.916000	-27.753000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.567574	0.489268	0.009785	1	
211105 14:56:33.875	217.218	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.051000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.369685	0.965874	0.009104	1	
211105 14:56:33.975	217.318	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.051000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.390740	0.731444	0.009624	1	
211105 14:56:34.075	217.418	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.051000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.745160	0.283215	0.009732	1	
211105 14:56:34.175	217.518	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.350000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.394259	0.226149	0.009362	1	
211105 14:56:34.275	217.618	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.350000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.425024	0.773305	0.009706	1	
211105 14:56:34.375	217.718	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.350000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.528782	1.139612	0.009518	1	
211105 14:56:34.475	217.818	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.648000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.286903	0.477762	0.009749	1	
211105 14:56:34.575	217.918	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.648000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.592247	0.441765	0.010054	1	
211105 14:56:34.675	218.018	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.648000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.604839	0.759879	0.009821	1	
211105 14:56:34.775	218.118	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.976000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.355197	1.818202	0.009897	1	
211105 14:56:34.875	218.218	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.976000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.539520	0.855202	0.009584	1	
211105 14:56:34.975	218.318	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.976000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.521237	0.161476	0.009812	1	
211105 14:56:35.075	218.418	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-28.976000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.288975	0.283775	0.009310	1	
211105 14:56:35.175	218.518	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.245000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.673812	0.493324	0.009063	1	
211105 14:56:35.275	218.618	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.245000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.533309	0.410350	0.009200	1	
211105 14:56:35.375	218.718	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.245000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.361757	0.312412	0.009463	1	
211105 14:56:35.475	218.818	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.543000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.535054	0.179204	0.008686	1	
211105 14:56:35.575	218.918	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.543000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.408903	0.207539	0.009525	1	
211105 14:56:35.675	219.018	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.543000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.411370	0.590686	0.008848	1	
211105 14:56:35.775	219.118	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.812000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.642388	0.578405	0.009426	1	
211105 14:56:35.875	219.218	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.812000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.522033	0.156284	0.009288	1	
211105 14:56:35.975	219.318	699.000000	700.000000	56.000000	8.000000	G01	44.916000	-29.812000	0.000000	3.000000	303.000000	5.000000	62.000000	3.000000	0.000000	0.000000	0.000000	7.450832	0.221670	0.009739	1	
