time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:25:33.175	44.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.063000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.798788	0.419098	0.007706	1	
211105 14:25:33.275	44.308	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.319000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.882908	0.563280	0.007531	1	
211105 14:25:33.375	44.408	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.319000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.879824	0.720295	0.007428	1	
211105 14:25:33.475	44.508	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.319000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	8.000928	0.401626	0.007683	1	
211105 14:25:33.575	44.608	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.319000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	7.859912	0.333486	0.007911	1	
211105 14:25:33.675	44.708	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.549000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.832092	0.265892	0.007726	1	
211105 14:25:33.775	44.808	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.549000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.978354	0.244996	0.007657	1	
211105 14:25:33.875	44.908	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.549000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	7.978676	0.500492	0.007581	1	
211105 14:25:33.975	45.008	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.805000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.861042	0.263177	0.007826	1	
211105 14:25:34.075	45.108	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.805000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.751531	0.366548	0.008122	1	
211105 14:25:34.175	45.208	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-31.805000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.795446	0.189037	0.008111	1	
211105 14:25:34.275	45.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.061000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.987352	0.263947	0.007923	1	
211105 14:25:34.375	45.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.061000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.062740	0.277679	0.008144	1	
211105 14:25:34.475	45.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.061000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.737633	0.352952	0.007982	1	
211105 14:25:34.575	45.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.317000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.775421	0.471846	0.007711	1	
211105 14:25:34.675	45.708	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.317000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.900082	0.223409	0.007834	1	
211105 14:25:34.775	45.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.317000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	8.045932	0.559260	0.007890	1	
211105 14:25:34.875	45.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.548000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.910377	0.694958	0.007478	1	
211105 14:25:34.975	46.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.548000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.727049	0.738185	0.007969	1	
211105 14:25:35.075	46.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.548000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.795484	0.360603	0.008119	1	
211105 14:25:35.175	46.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.804000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.869569	0.305535	0.007918	1	
211105 14:25:35.275	46.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.804000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.999752	0.330152	0.007961	1	
211105 14:25:35.375	46.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-32.804000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.888760	0.213846	0.008146	1	
211105 14:25:35.475	46.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.060000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.749486	0.803591	0.007635	1	
211105 14:25:35.575	46.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.060000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.924617	1.079830	0.007697	1	
211105 14:25:35.675	46.708	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.060000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.991461	0.457655	0.008017	1	
211105 14:25:35.775	46.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.060000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.877604	1.445690	0.008045	1	
211105 14:25:35.875	46.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.291000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.748006	0.521787	0.007622	1	
211105 14:25:35.975	47.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.291000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.685790	0.831461	0.007776	1	
211105 14:25:36.075	47.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.547000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.897882	1.025578	0.007547	1	
211105 14:25:36.175	47.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.547000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	8.015110	0.923957	0.007607	1	
211105 14:25:36.275	47.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.547000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.871146	0.923366	0.007339	1	
211105 14:25:36.375	47.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.547000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.797915	0.763827	0.007504	1	
211105 14:25:36.475	47.508	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.803000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.716798	0.600293	0.007223	1	
211105 14:25:36.575	47.608	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.803000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.837679	0.195632	0.007222	1	
211105 14:25:36.675	47.708	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-33.803000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.958620	0.164363	0.007029	1	
211105 14:25:36.775	47.808	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.033000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.810168	0.246120	0.007214	1	
211105 14:25:36.875	47.908	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.033000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.826473	0.396496	0.007416	1	
211105 14:25:36.975	48.008	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.033000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.837243	0.243748	0.007425	1	
211105 14:25:37.075	48.108	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.289000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.913246	0.506140	0.007115	1	
211105 14:25:37.175	48.208	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.289000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.913583	0.552735	0.007128	1	
211105 14:25:37.275	48.308	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.289000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.667154	0.576726	0.007587	1	
211105 14:25:37.375	48.408	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.520000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.858327	0.474808	0.007116	1	
211105 14:25:37.475	48.508	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.520000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.923263	0.416756	0.007289	1	
211105 14:25:37.575	48.608	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.520000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.009602	0.391750	0.007029	1	
211105 14:25:37.675	48.708	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.776000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.867829	0.464218	0.007150	1	
211105 14:25:37.775	48.808	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.776000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.645627	0.200667	0.007185	1	
211105 14:25:37.875	48.908	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-34.776000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.862371	0.228681	0.007358	1	
211105 14:25:37.975	49.008	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.006000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.806394	0.213139	0.007079	1	
211105 14:25:38.075	49.108	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.006000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.927768	0.366446	0.007168	1	
211105 14:25:38.175	49.208	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.006000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.761019	0.401453	0.007359	1	
211105 14:25:38.275	49.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.263000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.762032	0.165693	0.007288	1	
211105 14:25:38.375	49.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.263000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.888437	0.279780	0.007188	1	
211105 14:25:38.475	49.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.263000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.947305	0.479249	0.007479	1	
211105 14:25:38.575	49.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.519000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.826336	0.216258	0.007649	1	
211105 14:25:38.675	49.708	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.519000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.796755	0.566993	0.007690	1	
211105 14:25:38.775	49.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.519000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.843835	0.879280	0.007972	1	
211105 14:25:38.875	49.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.775000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.883218	0.618503	0.007741	1	
211105 14:25:38.975	50.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.775000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.825457	0.703388	0.007662	1	
211105 14:25:39.075	50.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-35.775000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.730403	0.491711	0.007827	1	
211105 14:25:39.175	50.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.005000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.781675	0.372910	0.007730	1	
211105 14:25:39.275	50.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.005000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.887436	0.271139	0.007787	1	
211105 14:25:39.375	50.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.005000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.007480	0.308221	0.008110	1	
211105 14:25:39.475	50.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.005000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.863955	0.215955	0.008333	1	
211105 14:25:39.575	50.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.261000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.638060	0.378429	0.007880	1	
211105 14:25:39.675	50.708	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.261000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.777055	0.371624	0.007775	1	
211105 14:25:39.775	50.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.261000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.877458	0.341565	0.008061	1	
211105 14:25:39.875	50.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.543000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.973432	0.352901	0.007838	1	
211105 14:25:39.975	51.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.543000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.840328	0.722672	0.007798	1	
211105 14:25:40.075	51.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.543000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.710025	0.753164	0.007860	1	
211105 14:25:40.175	51.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.825000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.815631	0.626407	0.007525	1	
211105 14:25:40.275	51.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.825000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.819269	0.450392	0.007490	1	
211105 14:25:40.375	51.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.825000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.813200	0.345087	0.007692	1	
211105 14:25:40.475	51.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.825000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.816516	0.354722	0.007363	1	
211105 14:25:40.575	51.608	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.081000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.739073	0.349091	0.007785	1	
211105 14:25:40.675	51.708	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.081000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.995444	0.291376	0.007532	1	
211105 14:25:40.775	51.808	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.081000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.951602	0.264147	0.007537	1	
211105 14:25:40.875	51.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.337000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.837497	0.177977	0.007507	1	
211105 14:25:40.975	52.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.337000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.626423	0.228000	0.007968	1	
211105 14:25:41.075	52.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.337000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.699950	0.349578	0.008027	1	
211105 14:25:41.175	52.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.894185	0.276340	0.007958	1	
211105 14:25:41.275	52.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.018032	0.266879	0.007830	1	
211105 14:25:41.375	52.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.843266	0.432977	0.007779	1	
211105 14:25:41.475	52.508	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.798000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.768303	0.635249	0.007982	1	
211105 14:25:41.575	52.608	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.798000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.802188	0.686193	0.008344	1	
211105 14:25:41.675	52.708	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.798000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.867398	0.482494	0.007983	1	
211105 14:25:41.775	52.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.080000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.960957	0.342909	0.007558	1	
211105 14:25:41.875	52.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.080000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.632021	0.255035	0.007625	1	
211105 14:25:41.975	53.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.080000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.797758	0.203370	0.007818	1	
211105 14:25:42.075	53.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.310000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.837571	0.178625	0.007961	1	
211105 14:25:42.175	53.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.310000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.876772	0.235742	0.007513	1	
211105 14:25:42.275	53.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.310000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.874875	0.150478	0.008022	1	
211105 14:25:42.375	53.408	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.566000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.644011	0.206171	0.007689	1	
211105 14:25:42.475	53.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.566000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.872983	0.185784	0.007869	1	
211105 14:25:42.575	53.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.566000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.891452	0.155555	0.008148	1	
211105 14:25:42.675	53.708	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.874622	0.264394	0.008171	1	
211105 14:25:42.775	53.808	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.807845	0.407041	0.008079	1	
211105 14:25:42.875	53.908	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.621259	0.429986	0.008424	1	
211105 14:25:42.975	54.008	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.902752	0.318376	0.008117	1	
211105 14:25:43.075	54.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.053000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.900729	0.407155	0.008211	1	
211105 14:25:43.175	54.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.053000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.920471	0.445298	0.008802	1	
211105 14:25:43.275	54.308	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.053000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.709243	0.971227	0.008442	1	
211105 14:25:43.375	54.408	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.309000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.702360	0.320645	0.008319	1	
211105 14:25:43.475	54.508	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.309000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.862239	0.246662	0.008255	1	
211105 14:25:43.575	54.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.539000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.937690	0.703627	0.008182	1	
211105 14:25:43.675	54.708	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.539000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.878346	0.547492	0.008191	1	
211105 14:25:43.775	54.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.539000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.780587	0.389367	0.008257	1	
211105 14:25:43.875	54.908	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.795000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.814379	0.281295	0.007926	1	
211105 14:25:43.975	55.008	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.795000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.773011	0.535456	0.007805	1	
211105 14:25:44.075	55.108	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.795000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.833737	0.174663	0.007881	1	
211105 14:25:44.175	55.208	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.795000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.701290	0.331503	0.007588	1	
211105 14:25:44.275	55.308	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.026000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.817662	0.542932	0.007901	1	
211105 14:25:44.375	55.408	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.026000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.891579	0.480384	0.008032	1	
211105 14:25:44.475	55.508	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.026000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.984497	0.742512	0.008016	1	
211105 14:25:44.575	55.608	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.256000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.927004	0.409445	0.007850	1	
211105 14:25:44.675	55.708	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.256000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.547138	0.162827	0.007926	1	
211105 14:25:44.775	55.808	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.256000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.791853	0.241269	0.008505	1	
211105 14:25:44.875	55.908	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.513000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.911040	0.310585	0.007859	1	
211105 14:25:44.975	56.008	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.513000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.930027	0.174107	0.007853	1	
211105 14:25:45.075	56.108	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.513000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.799263	0.175512	0.007882	1	
211105 14:25:45.175	56.208	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.769000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.683391	0.405779	0.007873	1	
211105 14:25:45.275	56.308	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.769000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.849294	0.419730	0.007899	1	
211105 14:25:45.375	56.408	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.769000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.882400	0.357990	0.008416	1	
211105 14:25:45.475	56.508	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.025000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.889022	0.368874	0.007671	1	
